temp,cloud_cover,dewpoint_temp,dni,irradiance,humidity,surface_pressure,wind_speed_10m,zenith,datetime,period
28,25,25.2,171,632,83.2,978.4,3.5,24,2025-09-28T11:00:00+05:00,PT15M
28,39,25.2,16,521,82.8,978.2,3.6,23,2025-09-28T11:15:00+05:00,PT15M
28,59.1,25.2,0,352,82.7,978,3.6,22,2025-09-28T11:30:00+05:00,PT15M
28,72.1,25.1,0,240,82.5,977.8,3.7,22,2025-09-28T11:45:00+05:00,PT15M
28,75,25.1,0,215,82.4,977.6,3.7,22,2025-09-28T12:00:00+05:00,PT15M
29,73.3,25.1,0,227,81.7,977.4,3.7,23,2025-09-28T12:15:00+05:00,PT15M
29,71.6,25,0,239,80.6,977.2,3.7,25,2025-09-28T12:30:00+05:00,PT15M
29,66.8,25,0,273,79.4,977,3.7,27,2025-09-28T12:45:00+05:00,PT15M
29,55.5,24.9,0,358,78.3,976.8,3.7,29,2025-09-28T13:00:00+05:00,PT15M
29,58.6,24.9,0,323,77.7,976.7,3.7,32,2025-09-28T13:15:00+05:00,PT15M
29,61.6,24.8,0,289,77.7,976.5,3.6,34,2025-09-28T13:30:00+05:00,PT15M
29,60.4,24.8,0,285,77.7,976.4,3.6,37,2025-09-28T13:45:00+05:00,PT15M
29,52.9,24.7,0,322,77.7,976.2,3.6,40,2025-09-28T14:00:00+05:00,PT15M
29,44,24.7,0,361,78.3,976.1,3.6,43,2025-09-28T14:15:00+05:00,PT15M
29,45.5,24.8,0,327,79.5,975.9,3.6,47,2025-09-28T14:30:00+05:00,PT15M
28,42.5,24.8,0,319,80.8,975.8,3.6,50,2025-09-28T14:45:00+05:00,PT15M
28,40.1,24.9,0,303,82.1,975.6,3.6,53,2025-09-28T15:00:00+05:00,PT15M
28,43.2,24.8,0,258,82.6,975.6,3.5,57,2025-09-28T15:15:00+05:00,PT15M
28,48.5,24.7,0,207,82.1,975.8,3.3,60,2025-09-28T15:30:00+05:00,PT15M
28,54.2,24.6,0,159,81.6,976,3.2,63,2025-09-28T15:45:00+05:00,PT15M
28,53.5,24.5,0,136,81.1,976.2,3,67,2025-09-28T16:00:00+05:00,PT15M
28,43.9,24.4,0,131,81,976.4,2.9,70,2025-09-28T16:15:00+05:00,PT15M
28,45.8,24.3,0,96,81.2,976.5,2.9,74,2025-09-28T16:30:00+05:00,PT15M
28,48.3,24.3,0,64,81.4,976.6,2.8,77,2025-09-28T16:45:00+05:00,PT15M
28,37.7,24.2,0,48,81.6,976.7,2.8,81,2025-09-28T17:00:00+05:00,PT15M
28,28.1,24.2,0,30,81.8,976.8,2.7,84,2025-09-28T17:15:00+05:00,PT15M
28,39.6,24.3,0,8,81.8,977,2.7,88,2025-09-28T17:30:00+05:00,PT15M
28,43,24.3,0,0,81.8,977.2,2.7,91,2025-09-28T17:45:00+05:00,PT15M
28,40,24.4,0,0,81.8,977.4,2.7,95,2025-09-28T18:00:00+05:00,PT15M
28,41.1,24.4,0,0,81.8,977.6,2.6,98,2025-09-28T18:15:00+05:00,PT15M
28,44.1,24.4,0,0,82,977.8,2.6,102,2025-09-28T18:30:00+05:00,PT15M
28,42.6,24.3,0,0,82.1,978,2.6,105,2025-09-28T18:45:00+05:00,PT15M
28,43.7,24.3,0,0,82.2,978.2,2.5,109,2025-09-28T19:00:00+05:00,PT15M
28,44.8,24.2,0,0,82.5,978.3,2.5,112,2025-09-28T19:15:00+05:00,PT15M
27,44.8,24.1,0,0,83,978.5,2.6,116,2025-09-28T19:30:00+05:00,PT15M
27,45.5,23.9,0,0,83.4,978.7,2.6,119,2025-09-28T19:45:00+05:00,PT15M
27,47,23.8,0,0,83.9,978.9,2.6,123,2025-09-28T20:00:00+05:00,PT15M
27,48.4,23.7,0,0,84.2,979.1,2.6,126,2025-09-28T20:15:00+05:00,PT15M
27,50.2,23.7,0,0,84.3,979.2,2.7,129,2025-09-28T20:30:00+05:00,PT15M
27,48,23.7,0,0,84.4,979.3,2.7,133,2025-09-28T20:45:00+05:00,PT15M
27,43,23.7,0,0,84.6,979.4,2.8,136,2025-09-28T21:00:00+05:00,PT15M
26,38.1,23.7,0,0,85.1,979.5,2.8,139,2025-09-28T21:15:00+05:00,PT15M
26,35,23.7,0,0,86,979.5,2.7,143,2025-09-28T21:30:00+05:00,PT15M
26,32.6,23.6,0,0,86.8,979.5,2.7,146,2025-09-28T21:45:00+05:00,PT15M
26,31,23.6,0,0,87.7,979.5,2.7,149,2025-09-28T22:00:00+05:00,PT15M
26,30.6,23.6,0,0,88.3,979.5,2.7,151,2025-09-28T22:15:00+05:00,PT15M
26,30.2,23.6,0,0,88.4,979.4,2.6,154,2025-09-28T22:30:00+05:00,PT15M
26,28.6,23.6,0,0,88.5,979.2,2.6,156,2025-09-28T22:45:00+05:00,PT15M
26,33,23.6,0,0,88.7,979.1,2.5,158,2025-09-28T23:00:00+05:00,PT15M
26,40.3,23.6,0,0,88.9,979,2.5,160,2025-09-28T23:15:00+05:00,PT15M
26,44.1,23.6,0,0,89.1,979,2.4,161,2025-09-28T23:30:00+05:00,PT15M
26,43.7,23.6,0,0,89.4,979,2.3,161,2025-09-28T23:45:00+05:00,PT15M
25,41.1,23.6,0,0,89.7,979,2.1,161,2025-09-29T00:00:00+05:00,PT15M
25,40,23.6,0,0,90.3,978.9,2,159,2025-09-29T00:15:00+05:00,PT15M
25,41.5,23.5,0,0,91.2,978.7,1.9,158,2025-09-29T00:30:00+05:00,PT15M
25,42.6,23.5,0,0,92.2,978.5,1.9,156,2025-09-29T00:45:00+05:00,PT15M
25,41.5,23.4,0,0,93.1,978.3,1.8,153,2025-09-29T01:00:00+05:00,PT15M
25,40.7,23.4,0,0,93.7,978.2,1.7,150,2025-09-29T01:15:00+05:00,PT15M
25,35.4,23.4,0,0,93.8,978.2,1.6,148,2025-09-29T01:30:00+05:00,PT15M
25,31.8,23.5,0,0,94,978.1,1.5,145,2025-09-29T01:45:00+05:00,PT15M
